,artist_name,track_name,track_id,popularity
805,Sasha Sloan,Older,3kywzyEr7V106Un5cDyh12,69
806,Queen,Radio Ga Ga - Live Aid,5ODSfJ2h7m1Zkg6MIm2C9Q,69
807,Maluma,Corazón (feat. Nego do Borel),5cepAtqnEQ6yVG6088zMMu,80
808,Austin Brown,In Betweenin',1UotQ5kMAEiCJVisAVkxOh,74
809,iLOVEFRiDAY,Mia Khalifa,3B9vJvi2Z6ws4wjNTQMYAc,74
810,Joji,R.I.P. (feat. Trippie Redd),4wJ8dJKBAxdDe5cUx8K779,72
811,Billie Eilish,MyBoi - TroyBoi Remix,1T3E8z6VMXSsACrBSQHTkN,75
812,Key Glock,Since 6ix,0lOKsvuwUhu0a6ZEaviQ46,69
813,Mac Miller,So It Goes,0EA2RhRHL4KWeNa7JfD1Yw,71
814,Summer Walker,Session 32,2ktg2oZDyFAX3iY1QNkXl5,72
815,Joji,WANTED U,0Y9D1Bc4fAkeZnVsGKdij6,72
816,Lost Kings,When We Were Young,4mEILaBM7bKZqKAun5tABu,74
817,Metro Boomin,Borrowed Love (feat. Swae Lee & WizKid),0NA5xAtDra50d0Lfs2uvoh,73
818,Clairo,4EVER,5mIOsPuQdXchVY0jB5NO9Q,72
819,Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",1eLSF6HfrRA0AsNmTkUlKx,72
820,Loote,Your Side Of The Bed,3PWKPX3YJAHBL8JozsWTMC,73
821,88GLAM,Lil Boat,3Zcv9IeYgCvEhxFTfsduaQ,72
822,$uicideBoy$,Carrollton,7wPHEEGn0rWMZEDrDcOaDa,72
823,KIDS SEE GHOSTS,Feel The Love,3aUFrxO1B8EW63QchEl3wX,72
824,Daddy Yankee,Dura,6KuqAtoeVzxAYOaMveLNpH,81
825,Cauty,Ta To Gucci (Remix),7kuRvjpeUcn6qNV9IBXC2C,86
826,Lady Gaga,Music To My Eyes,5IXk9TVBuxG87sFrwclBJw,78
827,ZAYN,Good Years,1V1NpX9DlBb9koXof9nIBF,78
828,6LACK,East Atlanta Love Letter (feat. Future),6rJmWa5DvQ3Nby3tdcX2L0,72
829,Ariana Grande,the light is coming (feat. Nicki Minaj),0sdbFOyfgAhAhWq8DpzkaW,75
830,Lauv,Paris in the Rain,41CgzGD7xlgnJe14R4cqkL,76
831,Saweetie,ICY GRL,5TlWkwZyx3L5Dh3yybmxHO,72
832,21 Savage,a&t,6ho88pvz4c8WCSFbdVXNia,71
833,Kacey Musgraves,"Oh, What A World",5ToJzoVfLYyF7ohMOBNObi,70
834,TK Kravitz,Ocean (feat. Jacquees),2yI8omCrTAyrTcK7NRppu7,70
835,Nicki Minaj,Barbie Dreams,6Poyf51k7W3NKnsGwAI90B,73
836,Travis Scott,COFFEE BEAN,6vnfObZ4Ys70SBAtti1xZ9,73
837,Dierks Bentley,"Woman, Amen",3nBXOlFTADNvG9nkqy2O2W,70
838,The Chainsmokers,Somebody,0fTiDOXRNEN0lUeYGoSHml,76
839,The Chainsmokers,Beach House,2bQhVQbV7VBzSOPo8mbkUR,76
840,Ivy Adara,Rebels,36qh3jgsWjKLDBTeBb3lWW,74
841,Mac Miller,Jet Fuel,2JmFRXaJrkAUD2cs6U20KG,71
842,Famous Dex,"Nervous (feat. Lil Baby, Jay Critch & Rich the Kid)",0n22yqkitWec0PV6tibWEO,71
843,6ix9ine,KANGA (feat. Kanye West),0EwS8XJQspgrj1zSUXhFkl,73
844,CNCO,Llegaste Tú,6tT4Ks1N04Ut0lSQ3xjSaZ,81
845,Panic! At The Disco,King Of The Clouds,50Hv5NZIM0puIUoBttjpfb,72
846,Wisin & Yandel,Callao,3gu0fRSgFuc4FmrtIv0DnC,80
847,Chance the Rapper,I Might Need Security,3EApebexZ7YqDIqw2EMTDh,71
848,Lil Wayne,Can't Be Broken,5cGpjfgAvidLy6znwkCxkP,70
849,NAV,Know Me,2e3oSed7fWKJ63VCxtMAAH,72
850,Chance the Rapper,I Might Need Security,3EApebexZ7YqDIqw2EMTDh,71
851,Lil Wayne,Can't Be Broken,5cGpjfgAvidLy6znwkCxkP,70
852,NAV,Know Me,2e3oSed7fWKJ63VCxtMAAH,72
853,James TW,Say Love,6r3JPmyGO3Gbpyx1FD5txL,78
854,Lil Donald,Do Better,4u81A6n7C0MonCyMx4lmMy,68
855,Loud Luxury,Love No More,0E8WJOFs2eWD67USh7C6Qd,74
856,Panic! At The Disco,Dying In LA,18xmRkPWE0sGUzFyNNAAhN,72
857,Kodak Black,Take One,1XJBDDpeuZaj5fvmwhdIMw,70
858,Iggy Azalea,Kream (feat. Tyga),5mu1uv8RmzDkF8foePK5qa,75
859,Lil Yachty,Who Want The Smoke?,3LR0t8XqZ1FUj6nj01sXN0,70
860,Why Don't We,Trust Fund Baby,54j7EaJPDmSZYcNYvLSJ78,74
861,John Gurney,Home With Her,2cxU72H3CkiHJKiJhOj1Rm,69
862,XXXTENTACION,STARING AT THE SKY,4KpKyRFwN0gcwj58Uqjv7q,72
863,Lil Xan,Lies (feat. Lil Skies),1hOoLI7psTWFbQ0oCNfcSF,73
864,HoodRich Pablo Juan,We Don't Luv Em (Remix),2Y43TDqgnRgVZA7RxtxEV1,70
865,BROCKHAMPTON,1999 WILDFIRE,1t4pPnbkOjzoA5RvsDjvUU,72
866,Blueface,Next Big Thing,1skbBRLhikv2HatJlAIAzL,69
867,Queen,I Want To Break Free,25H6P7a94WUr5102lC6TNI,69
868,Jaden Smith,SOHO,0gf2y5doKjsYaZJJZif4vz,72
869,Paris,GONE (feat. Trippie Redd),2J84DvAAI8ph5DYojk3HPt,71
870,Dream Runner,Magica,75D9esOK7ASfcREQAvbtql,74
871,Diplo,Wish,2WVQoEzFxodptHFuQqraT9,68
872,Panic! At The Disco,(Fuck A) Silver Lining,3BDxv4ORzOpXAsa4lWVl4i,72
873,El de La Guitarra,El Monstro 7,21jEIOf3pXF1EOb9n0vZJf,72
874,Halsey,Without Me - ILLENIUM Remix,4bw3ZyWA1ui0Adu285NWDl,73
875,Sasha Sloan,Faking It,75iZaRMctH8FamTOhokRVJ,68
876,XXXTENTACION,Train food,5lar0mCUejpILVkAz50s2J,71
877,Young Thug,Anybody (feat. Nicki Minaj),5I30ByMf5nhgbSokY1EZiN,72
878,Gryffin,Remember (with ZOHARA),2EdT0divbyKeaurz7KgPm1,76
879,Keith Urban,Parallel Line,567gPvGfxxKoZxDKqM9tEl,70
880,Diplo,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",5mqzhMuUpvnMfwNz6iepmO,75
881,YoungBoy Never Broke Again,Through The Storm,2u6XJ2PPaCyyRJqC0x6TMH,68
882,Lil Peep,Runaway,1FBi1YWCAxlRmfuUbMINqO,74
883,Anuel Aa,Quiere Beber,0FDMH2ahuIVzCybwHJK9zh,79
884,Camila Cabello,All These Years,4XLu3tTSZiPFVC9mmuR6Zp,75
885,Maluma,Mala Mía - Remix,6sAwJPgaSQ9Q4XGnbx1gZb,82
886,Yung Pinch,20 Years Later,5fPZ5rlUHzHfNY0Eda4T8o,67
887,YoungBoy Never Broke Again,Play Wit Us,7EG4kcEw17VeFKa3f5L76Z,68
888,Kacey Musgraves,Happy & Sad,04MoJkJzCoU9ukeewv5Vzu,69
889,Ski Mask The Slump God,COOLEST MONKEY IN THE JUNGLE,1D23GEeQ32aqLw5ZnY3Ivp,70
890,Khea,Loca Remix,2CRbiMK0W14l71SpDKqKZM,78
891,A Boogie Wit da Hoodie,Bosses and Workers (feat. Don Q and Trap Manny),02CQH5capUYovYSiSiwKgX,70
892,J. Cole,Album of the Year - Freestyle,6rDaCGqcQB1urhpCrrD599,71
893,LANY,Thru These Tears,7GbAp0HKPQW7WnFJAzMoRk,79
894,Joey Trap,Sesame Street (Extended Version),2mGsE1qEjglIN1Ai4egOBO,72
895,The Chainsmokers,Sick Boy,58kZ9spgxmlEznXGu6FPdQ,79
896,XO Cupid,True Colors (feat. Maya Avedis),4AMY0oGSt7vZwgxDnHCJBr,81
897,Kane Brown,Homesick,3Z6ZB2rAjuqsErN2gWzojW,69
898,Walker McGuire,Mysteries of the World,4i03jcO0O06RWfddcDlQoO,69
899,Lady Gaga,Look What I Found,6Id5RM56PFn2hB4I0ox0WA,77
900,Andy Mineo,Coming In Hot,1FYd1szE0RHXOAM00V4MEx,71
901,Zion & Lennox,La Player (Bandolera),0VKkyBKCXyR99navhVRqcP,83
902,J. Cole,Window Pain - Outro,5Lgqu1th1KqlG97OF2gWGe,70
903,6ix9ine,KEKE,14PlDNjNh3pXyHXzkhX8n5,73
904,YG,SLAY (feat. Quavo),33NEAJosK5zyLY2D4OG7AE,70
905,Trippie Redd,I Tried Loving,7uenITonAmg7wXmFd3kkms,69
906,YoungBoy Never Broke Again,Overdose,3A1BaBGT3HgzuDrV9pgX9v,68
907,Ariana Grande,raindrops (an angel cried),0v2LUO8oTHnkjQ8MmKuXyk,73
908,Xavier Omär,Blind Man,0DQQRJ4sR3pxwom9L7D7QR,71
909,Ella Mai,Gut Feeling (feat. H.E.R.),1dxy88oPzmIN9QAyCNfXmW,71
910,Mac Miller,Small Worlds,4gT3mNJA8lnlkYFqGZ8IA2,71
911,Two Feet,I Feel Like I'm Drowning,3aauaXWRgwCMoykMbI0Jq1,75
912,Logic,Midnight,1GtVGc1UYin3zpMUdNSSpM,70
913,Mac Miller,Dunno,3YnwIp2b99p3e5dsFTXIIx,70
914,Mitchell Tenpenny,All On You,3DSPGSyHGMn0deRJTu8OnK,69
915,Imagine Dragons,Machine,4uGY9CqDtGtaTTLg1cgsWD,76
916,Sigala,Just Got Paid,0v3BMLcwUmAwyqJaf5997o,82
917,Primer Dia,Astral Therapy,17Wjmh3nZzAywevzFHqJnx,73
918,Kris Kross Amsterdam,Whenever (feat. Conor Maynard),3DGar7krWlmrXRFHBcQF6z,82
919,J Balvin,No Es Justo,5qFeMRz4TvetPmzjre9Dq7,81
920,Shy Glizzy,Do You Understand? (feat. Gunna & Tory Lanez),4Bly6nsiynuA2giYBIOuMz,69
921,Mumford & Sons,Beloved,5V0nHhlYIjUMfcSoJ5ziRD,68
922,KYLE,Hey Julie! (feat. Lil Yachty),1jkEorRvoRQNo1WZfD1X5q,70
923,Panic! At The Disco,Dancing's Not A Crime,6PFoEnjp0PAe5siGswjH9i,72
924,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),4e4fqjx0Izh4svvTef1z7e,73
925,Tee Grizzley,2 Vaults (feat. Lil Yachty),5Zx9VpLotu9aFYqq61NAip,69
926,Lil Baby,I Am (Lil Baby & Gunna),3F57PtOdqRpD6euFYqtKXX,69
927,AJ Mitchell,Used to Be,7FjKU2mfpEpvKIbx8naZRk,73
928,Anderson .Paak,Trippy (feat. J. Cole),2lRe5wBRm4xaSKTbDn2vLD,71
929,Janelle Monáe,Make Me Feel,5gW5dSy3vXJxgzma4rQuzH,71
930,Fall Out Boy,The Last Of The Real Ones,6e13443Ve7RGcAUScTgYtl,70
931,Chance the Rapper,The Man Who Has Everything,3woRy7uxzl1lO2XO99oHsN,70
932,Gunna,Car Sick (feat. NAV & Metro Boomin),2jJqx7SPGBonJGSHMejEXP,69
933,Shawn Mendes,Nervous,5wxurz8J6YlyQRNnGN8zXS,77
934,Gryffin,Just For A Moment (feat. Iselin),66U2Ud0RBGfQ0ZQrI2m8FC,74
935,Ski Mask The Slump God,Save The Day (feat. Coi Leray & LouGotCash),0vkzRCT7wzqWCFJw5TN1MQ,71
936,A R I Z O N A,Freaking Out,5boqkVlc0CWhfTjksnpc1X,71
937,Meek Mill,Intro,3EQ9QP2E7wjYQba8OSPBst,70
938,Alan Walker,Faded,698ItKASDavgwZ3WjaWjtz,80
939,Eminem,Good Guy (feat. Jessie Reyez),4g32MdRoqwGKQd3NXIRhpU,74
940,A Boogie Wit da Hoodie,The Reaper,3TwzcgoO6mbgX3E7Bn1RAy,70
941,Tedosio,The Book of Jen,7LnU4vflcZ8fyuFaVxGtuN,75
942,Takeoff,She Gon Wink,5oeKHrUHPT4lUKrDRVlWNp,70
943,Bradley Cooper,Maybe It's Time,4z2XPrpHz1raJibarWFY7Z,76
944,Jason Derulo,Goodbye (feat. Nicki Minaj & Willy William),5Xn4IyTtW6FUGIUyWjbUHG,82
945,A$AP Rocky,A$AP Forever,1YmF9PvLhIISIANoMLIYGq,73
946,Lil Baby,Never Needed No Help,7cEZShpmZ7dencnV8ibyUS,68
947,Blanco White,Olalla,4d4OJTq2Yl7TyiuGMLxa1h,74
948,Daddy Yankee,Dura - Remix,6U2NuJILEOEpW2tVCuqKHb,78
949,A Boogie Wit da Hoodie,Need A Best Friend (feat. Lil Quee and Quando Rondo),0sSl9LFCzQAunHx9T1Un3O,70
950,A Boogie Wit da Hoodie,Need A Best Friend (feat. Lil Quee and Quando Rondo),0sSl9LFCzQAunHx9T1Un3O,70
951,Maroon 5,Girls Like You,6OEHjJJvdkk1Ln0p0AZdyz,70
952,iKON,LOVE SCENARIO,6qAzAmPBUpGrk7XADZHR5k,77
953,Little Mix,Woman Like Me (feat. Nicki Minaj),222B3aljXx6fFwKmFjuBED,78
954,Lil Baby,Realist In It (feat. Gucci Mane & Offset),2WqTKOAUmv7hz9ZzGnXHrY,69
955,A Boogie Wit da Hoodie,Pull Up (feat. NAV),76vviJBqmRdMMb9u9npgfj,70
956,T3R Elemento,En Menos de Un Minuto,0laoKkCyhp5HW3wGejhPV5,71
957,Shakira,Clandestino,7DrluKkTviBwCc8AV3VGmf,81
958,Mike WiLL Made-It,Aries (YuGo) Part 2 (with Rae Sremmurd & Big Sean feat. Quavo & Pharrell),5NkfVQS8BkceRgoSQwcW6H,73
959,Eminem,Normal,0evt4UZbdhnHtcAnxkm6A1,73
960,Hozier,Movement,6zmANU5l4qCHQrI5cZhSS2,69
961,XXXTENTACION,One Minute (feat. Kanye West & Travis Barker),0T6RSXxFhW8dRTWHI604ld,72
962,PRETTYMUCH,Solita (feat. Rich The Kid),35kFg7GL288P9IK0r5oSh5,73
963,Kacey Musgraves,Lonely Weekend,3420nZEhm99I1bLc6Yx4XH,69
964,Lil Baby,Word On The Street,52i143Ph5c3RQaQFBXWix1,69
965,Diplo,Wish - Trippie Mix,6IpvkngH89cA3hhPC84Leg,69
966,Meek Mill,Wit The Shits (W.T.S) [feat. Melii],4Kdu9AlfQyu0o6r2ozCMTc,69
967,Conan Gray,Idle Town,0cXRafInOlc1QH519RXltN,71
968,Dan + Shay,All To Myself,08tq1XcHwVt5PHXUo87i0D,69
969,A Boogie Wit da Hoodie,I Did It,18yllZD0TdF7ykcREib8Z1,70
970,Lil Skies,World Rage,4XwmdaPVSHsvxsuKS7HBdl,70
971,Dua Lipa,Want To,5fK0Q3j2iUcQtiRDXlPW0K,77
972,Primer Dia,"Floating, Always",7Bp4flLTs8PX9oP620atQF,72
973,YoungBoy Never Broke Again,Trap House,0B3kEodHfDTWBdqdh6L9d8,68
974,Lil Peep,Sex with My Ex,0H1Had94fszD13qsFsP1U5,73
975,LANY,Thick And Thin,3D110t9ctcoOoylXsc3iR8,77
976,Aldo Trujillo,"Todos Hablan, Nada Saben",4zpw2XwVLml02gTUVtlGY4,73
977,Paris,Po'ed Up (feat. Gunna),6mdMz0aTPcP4xPz4DOsp0W,70
978,Cardi B,Money Bag,1vBeIXlzbAieGoDqInav5j,70
979,Madison Beer,Teenager in Love,2IRH2r95UDqvlrrMOgOXjU,72
980,Logic,ICONIC (ft. Jaden Smith),1FmdAhS8FqRoEJ4jcSfuKZ,71
981,Leon Bridges,Beyond,5esPpmrM2AsyDVgOKzWQwU,75
982,P!nk,A Million Dreams,0oagwWkGlBoACUuKvTmqZV,78
983,Austin Burke,Slower,0i2qj6IvyogojhQZRoJ80J,69
984,Panic! At The Disco,One Of The Drunks,5trCWbYtza0QUxdmF9HAPX,71
985,Wiz Khalifa,Real Rich (feat. Gucci Mane),5t8djD6oZcfAyqF4cTQfFb,68
986,Tee Grizzley,Jettski Grizzley (feat. Lil Pump),2VKf0WEOpq06JE5PTNr9wa,70
987,J. Cole,BRACKETS,5sWbwccBcyHsg5LEKWGZo9,70
988,Future,Astronauts,2vs5ubqg8QUbfyWZpMfvWe,69
989,Lucky Daye,Roll Some Mo,5ym4GENsMc7VbZVYyulq84,71
990,King Princess,Talia,53jbdPQBaH6WaQvW0zmGBs,71
991,Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",1otG6j1WHNvl9WgXLWkHTo,71
992,Rvssian,Ponle,28O1p0bQXH2F6Qn8jBZZR4,82
993,Ronny J,Banded Up (feat. XXXTENTACION),6vkczNPCftHsMJpjYYiXDp,71
994,Drake,That’s How You Feel,41a7dZcq30Ss5kPMayWRV0,71
995,Kacey Musgraves,Velvet Elvis,65krgqLiZqW12PZAUQ9l2x,68
996,Drake,After Dark (feat. Static Major & Ty Dolla $ign),3mvYQKm8h6M5K5h0nVPY9S,71
997,J Balvin,Mi Gente,7COfe3P7KgfwDwIRB8LIDw,78
998,6LACK,Nonchalant,7c3K8ifIoaVZ2MSUuGo0Co,71
999,Jake Owen,Down To The Honkytonk,7bzo7pQlAYvJeeo8AT2QJr,68
1000,Jaydayoungan,Thot Thot,4YAH2RzSQ78Oz8lqL9CS13,67
1001,Shoreline Mafia,Homicide (feat. BandGang Lonnie Bands & OhGeesy),2HIAaSwG4TIXiQr4alxXYk,68
1002,J. Cole,The Cut Off (feat. kiLL edward),3rFF7kSm5qBOOPs6ljFgPp,69
1003,Migos,BBO (Bad Bitches Only),4BHzHISX21PYwGXiBEUQ70,70
1004,Kendrick Lamar,All The Stars (with SZA),66kQ7wr4d2LwwSjr7HXcyr,72
1005,Panic! At The Disco,The Greatest Show,55PZSFcKQxXH5BOOcDA6yI,73
1006,Jeremih,The Light,3oCJJksC12uFxkt3RQ7rbV,71
1007,Comethazine,Let It Eat (feat. Ugly God),63KKvdfkStMHQM4Ufzx2KB,69
1008,Logic,Everyday,6zOhgKfbMiQWToE6K13s2s,75
1009,Cardi B,Bickenhead,17Yq72h0p15OhCbZ5lJ5gd,70
1010,Maisie Peters,Worst of You,54iSfkh69fxhnSNrgvTEBp,75
1011,Alessia Cara,A Little More,75MKHk9JSlu8MOixmQ982v,74
1012,Walker Hayes,90's Country,4VVvKg5swvHf34JI7uwL2L,68
1013,Playboi Carti,R.I.P.,3L0IKstjUgDFVQAbQIRZRv,69
1014,Drake,Final Fantasy,44Du2IM1bGY7dicmLfXbUs,70
1015,Twenty One Pilots,Levitate,2uBhGx3m5iJrtsql8Qk00j,74
1016,Hailee Steinfeld,"Back to Life - from ""Bumblebee""",16geeCnXrbiomV1IZ8Kudc,75
1017,BTS,Serendipity (Full Length Edition),5cQB9fbuQCz4muQUFkv3rR,74
1018,$uicideBoy$,122 Days,1ZKueMWFwl6qPxczBLqJII,71
1019,Wisin & Yandel,Reggaetón en lo Oscuro,7LLXLd0pisbEAdIVK502VM,82
1020,Lil Peep,Cry Alone,4kQazx3VMaDKUG1IIaC94i,72
1021,Selena Gomez,Back To You,514rhnksEwHUh6LxXsQ4Y9,76
1022,Guaynaa,Rebota,2YRvdf9cdS88y1wB1WhKoE,81
1023,Justine Skye,Know Myself,0d8anwJJGti8jE79Y4tXUD,71
1024,A$AP Rocky,Fukk Sleep,1AqemxWsT0iGg5Lvkm16Bt,73
1025,Jay Rock,Wow Freestyle (feat. Kendrick Lamar),0gV5B7zmJkS1aaH9APokrH,71
1026,Whethan,Good Nights (feat. Mascolo),08Kj0lvbsqAxzeUOBYZRL6,68
1027,Conan Gray,Generation Why,79e2GU4RLPjAqnijfvsXYr,71
1028,Cuco,Summer Time High Time,7t5MUcFIIayP1M6TNhtWE0,69
1029,KYLE,iSpy (feat. Lil Yachty),6xbraxG0bSBOuAr5IUXmtM,70
1030,Ella Mai,Everything (feat. John Legend),0V6imIPZVXJEtl2umdNILO,70
1031,David Lee Murphy,Everything's Gonna Be Alright,2NEBP8SXEqwZt2PRdPXXuy,67
1032,Alessia Cara,Out Of Love,4WzhjxvLP95y7AMDy0Atwb,73
1033,SHAUN,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,1ZLrDPgR7mvuTco3rQK8Pk,82
1034,Anuel Aa,Hipócrita,4CbANooTL2aTHzJZqQ0Uvk,80
1035,Gryffin,Bye Bye (feat. Ivy Adara),3SEupjP7CBdIoNPrFrMozG,72
1036,George Ezra,Hold My Girl,42bbDWZ8WmXTH7PkYAlGLu,82
1037,Riley Green,There Was This Girl,4ivJ1KEoJ6S93JbSWvOME1,68
1038,Maddie & Tae,Die From A Broken Heart,1kFpL1itkwkdhO6kcmNJra,68
1039,Alan Walker,Darkside,1snWlbcbgQpJfknoI30DWG,80
1040,Justin Timberlake,Say Something,09ts3GnICqYEU5PkQCpJK3,66
1041,Steven Goldmund,Interstatus,1jFwy6IBvTI01kzh9wSSV6,71
1042,Leon Bridges,Beyond,1Omt5bfz1tZUCqd26HxbS0,72
1043,"Earth, Wind & Fire",September,7Cuk8jsPPoNYQWXK9XRFvG,73
1044,Trippie Redd,Loyalty Before Royalty,284fVGdbsPtigjjI0jmKXo,69
1045,Alex Rose,Darte Remix,6xqbec9MHRmW7qtEINAlRx,77
1046,Flipp Dinero,Feelin Like,3HNX5oAJQEgfhMMvPQULp6,69
1047,YoungBoy Never Broke Again,Thug Nigga Life,3rOQIa4hhEPWeC612Y9Ruq,67
1048,Mike WiLL Made-It,"Runnin (with A$AP Rocky, A$AP Ferg & Nicki Minaj)",23dwrzeJtEEGl2U4CPWSor,74
1049,Chelsea Cutler,The Reason,5L40lPxGOtkpCYfaakKJbq,71
1050,Adriel Favela,La Escuela No Me Gustó,4qArKIA7dnmdushoBlkV94,73
1051,Meek Mill,Tic Tac Toe (feat. Kodak Black),35J4wXQeRuHNOEArMy6FOe,69
1052,Lady Gaga,Is That Alright?,378u8gf9qpJ4ZhxHEvrodl,76
1053,Kina,U're Mine,0lBJfWlXoMKwWxD12OtGAx,72
1054,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,1Ud6moTC0KyXMq1Oxfien0,75
1055,YoungBoy Never Broke Again,Dope Lamp,7hYacmNGFzatJBFCOmoRb7,67
1056,The Chainsmokers,Side Effects,0bGLvHd0ApdT4t0shCfpzG,77
1057,Joyner Lucas,I Don't Die,3NSmC1EQKOdUe6KhMrDDk5,71
1058,Jason Aldean,Rearview Town,3yHTTHbT058Ow0favhZO38,67
1059,Ozuna,Me Dijeron,17UUYZ290omPaJY4wKeyHh,77
1060,Phoebe Ryan,Middle Finger,3o8bovLXjsxsFBTXajm1VA,70
1061,JID,Workin Out,46Lx5epWOQBA3J86ovnxmV,69
1062,Queen,Bohemian Rhapsody - 2011 Remaster,6AWe04n4zsYkGKb3Pf7LMk,67
1063,Anne-Marie,Perfect To Me,0DC7Zs2qvAbNK1owWQ4mlL,81
1064,Bryant Myers,Triste,5MNS5FF4LrTX0jIaI0gory,74
1065,The 1975,Sincerity Is Scary,6HguG9HRb1Ke1bhihfE4m8,75
1066,Slipknot,All Out Life,6vAQtUlYrzolE6SS9QCTs5,74
1067,Gregory Alan Isakov,Chemicals,2wDuq7nBkGJjO4ykq3aJ4D,71
1068,H.E.R.,As I Am,3LtnXdDD9VFBtHy5kmGILx,69
1069,Jaden Smith,GHOST,0aWMostcnfyjuCEcO7sTz5,72
1070,Sia,"Audio (with Sia, Diplo & Labrinth)",60jFTpfSeyc2oRENnaHlrw,79
1071,Drake,Summer Games,4HG1YiGBseVKzjyKcmAJen,71
1072,David Guetta,Like I Do,6RnkFd8Fqqgk1Uni8RgqCQ,80
1073,DaBaby,Today - Intro,2Yp9qysxGcSZocXOiv3hYs,67
1074,J. Cole,FRIENDS (feat. kiLL edward),6onwlDmIVKE8bBgyBRSuS0,69
1075,Aminé,SHINE,1OWGLpptXlHLw1yibeHiHa,70
1076,Cheat Codes,Only You,7IZ7S595rr4Q3E1Zga1Jev,68
1077,Pink Sweat$,Honesty,68vX3NqqjR7LVbyBd2EHF7,70
1078,Lil Baby,Business Is Business (Lil Baby & Gunna),7roKDmJDOzkpfGpUQJ5EnL,68
1079,Rita Ora,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",1YNQscOx6OqBQjxgJVhEeW,76
1080,Shoreline Mafia,"Moving Work (feat. Fenix Flexin, Rob Vicious & OhGeesy)",7iocPVdWe7uLfwOELdf0BR,67
1081,Jay Rock,WIN,69WMdZSqdQwFgLVpbMsZ2J,69
1082,Gryffin,Winnebago (feat. Quinn XCII & Daniel Wilson),2FVm4ADgYRIQWlpYKDPdl9,69
1083,Rich The Kid,Leave Me,3yAVrwXhueRFZMUjxkh2ia,70
1084,Ski Mask The Slump God,Far Gone (feat. Lil Baby),6RiMRVxOiEYd4QSu1cxrls,68
1085,YoungBoy Never Broke Again,Drawing Symbols,4LteP7qMBiV8Tol9Oug4Kc,66
1086,Denzel Curry,CLOUT COBAIN | CLOUT CO13A1N,2LNMhZ3YijTO7USmqjgJfG,71
1087,Noisestorm,Crab Rave,4qDHt2ClApBBzDAvhNGWFd,75
1088,Nacho,Déjalo,4VTTpwcAxVSQNzEZLi75d0,82
1089,Alina Baraz,Electric (feat. Khalid),2mj7x99sNUsVHPBRK51zlG,70
1090,Playboi Carti,Fell In Luv (feat. Bryson Tiller),1s9DTymg5UQrdorZf43JQm,68
1091,Shawn Mendes,Like To Be You (feat. Julia Michaels),2IssBpPtHcViZL5vYQNHhA,75
1092,Lil Mosey,Rarri,1XnJkUVf3A4PVwe6AvaIfN,70
1093,Queen,Killer Queen - 2011 Remaster,6AAa4zIwllv49ACRh2ndLh,67
1094,Jon Bellion,Blu,4FUDWkguOUVpLRAVn5C20z,69
1095,Maluma,El Préstamo,2XVilv6s9GETnw9PG4T9Mz,78
1096,"Tyler, The Creator",OKRA,74ZovzRxHBvCq5yIwe8boh,70
1097,Twenty One Pilots,Smithereens,5G6Gt9RtNaeIE418pd4yre,74
1098,88GLAM,Bali,4y5tKWeAUcaFE6O8Fa8XsY,70
1099,Queen,Somebody To Love - 2011 Remaster,3cMunJsyeFbyYm7X3LgW9T,67
1100,Queen,Somebody To Love - 2011 Remaster,3cMunJsyeFbyYm7X3LgW9T,67
1101,Ski Mask The Slump God,So High,3nTDO6k4R6i3FpKx0QNgJ5,69
1102,Rascal Flatts,Back To Life,7Lr4XaxGpkAwa37IVgg22k,68
1103,Lauv,Getting Over You,4G4gtvlaFaI6v6wWD8UvqL,74
1104,Ty Dolla $ign,Clout (feat. 21 Savage),1u0CD4fcBUB1xrG9fNgejh,70
1105,The Weeknd,Privilege,26Fqtv4Aa7kyd1WWGHai6A,71
1106,5 Seconds of Summer,Want You Back,2vHfabj6nFebekTYODqntl,74
1107,O.T. Genasis,Bae,0MSO8zh09EAFtZz1E9jOEh,69
1108,Shoreline Mafia,Pressure (feat. OhGeesy & Fenix Flexin),7oW5YZZVeesParmVY7gx6s,67
1109,Paloma Mami,No Te Enamores,0EJu1RBtxzldMG2peczuPv,84
1110,Dream Runner,Grace of You,4p0nEqlXbhJdqJ6RyosZS5,69
1111,Mustard,Dangerous World (feat. Travis Scott & YG),4pM4yFNLj3pTiNXOZsWYxf,69
1112,Claes Nilsson,The Sleeper,1BpAKG4TNBqkgtv33pQySC,74
1113,YoungBoy Never Broke Again,Astronaut Kid,3hg8SvlMLkm2lT3HXvU6Lf,66
1114,Lenin Ramírez,El de la Gorra 27,1LV6zxUFIUyePwsdFHNIYA,72
1115,BTS,I'm Fine,0EQMrxdeiBhry9JCxskko3,75
1116,Wale,My Boy (feat. J. Cole) - Freestyle,11QvWp3CsEPd0YLE6xKGyx,69
1117,Blueface,Freak Bitch,2runM0t9q45HcLuGbvBPv2,68
